citing_cluster_id,citing_url,cited_cluster_id,cited_url,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,104407,https://www.courtlistener.com/opinion/104407/land-v-dollar/,Land,Land v. Dollar,"['1947 U.S. LEXIS 2868', '91 L. Ed. 1209', '330 U.S. 731', '67 S. Ct. 1009']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,91862,https://www.courtlistener.com/opinion/91862/rolston-v-missouri-fund-commissioners/,Rolston,Rolston. v. Missouri Fund Commissioners,"['1887 U.S. LEXIS 1986', '30 L. Ed. 721', '7 S. Ct. 599', '120 U.S. 390']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,107200,https://www.courtlistener.com/opinion/107200/united-mine-workers-of-america-v-gibbs/,Gibbs,United Mine Workers of America v. Gibbs,"['61 L.R.R.M. (BNA) 2561', '10 Fed. R. Serv. 2d 361', '1966 U.S. LEXIS 2837', '383 U.S. 715', '86 S. Ct. 1130', '16 L. Ed. 2d 218']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,108763,https://www.courtlistener.com/opinion/108763/employees-of-department-of-public-health-v-department-of-public-health/,Employees,Employees of Department of Public Health v. Department of Public Health,"['5 Empl. Prac. Dec. (CCH) 8566', '1973 U.S. LEXIS 156', '411 U.S. 279', '93 S. Ct. 1614', '36 L. Ed. 2d 251']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,110034,https://www.courtlistener.com/opinion/110034/nevada-v-hall/,Hall,Nevada v. Hall,"['1979 U.S. LEXIS 69', '440 U.S. 410', '99 S. Ct. 1182', '59 L. Ed. 2d 416']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,98991,https://www.courtlistener.com/opinion/98991/greene-v-louisville-interurban-railroad/,Greene,Greene v. Louisville & Interurban Railroad,"['1917 U.S. LEXIS 1660', '61 L. Ed. 1280', '37 S. Ct. 673', '244 U.S. 499']",Rebecca Pressman,Disapproved by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,97453,https://www.courtlistener.com/opinion/97453/hopkins-v-clemson-agricultural-college-of-south-carolina/,Hopkins,Hopkins v. Clemson Agricultural College of South Carolina,"['1911 U.S. LEXIS 1762', '55 L. Ed. 890', '31 S. Ct. 654', '221 U.S. 636']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,102126,https://www.courtlistener.com/opinion/102126/missouri-v-fiske/,Fiske,Missouri v. Fiske,"['1933 U.S. LEXIS 443', '78 L. Ed. 145', '54 S. Ct. 18', '290 U.S. 18']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,97549,https://www.courtlistener.com/opinion/97549/atchison-topeka-santa-fe-railway-co-v-oconnor/,O'Connor,"Atchison, Topeka & Santa Fe Railway Co. v. O'Connor","['3 A.F.T.R. (P-H) 2861', '1912 U.S. LEXIS 2233', '56 L. Ed. 436', '32 S. Ct. 216', '223 U.S. 280']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109811,https://www.courtlistener.com/opinion/109811/ray-v-atlantic-richfield-co/,Ray,Ray v. Atlantic Richfield Co.,"['11 ERC (BNA) 1273', '8 Envtl. L. Rep. (Envtl. Law Inst.) 20255', '1978 U.S. LEXIS 18', '435 U.S. 151', '98 S. Ct. 988', '55 L. Ed. 2d 179']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,103973,https://www.courtlistener.com/opinion/103973/great-northern-life-insurance-co-v-read/,Read,Great Northern Life Insurance Co. v. Read,"['1944 U.S. LEXIS 808', '88 L. Ed. 1121', '64 S. Ct. 873', '322 U.S. 47']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,97576,https://www.courtlistener.com/opinion/97576/philadelphia-co-v-stimson/,Stimson,Philadelphia Co. v. Stimson,"['1912 U.S. LEXIS 2261', '56 L. Ed. 570', '32 S. Ct. 340', '223 U.S. 605']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,102271,https://www.courtlistener.com/opinion/102271/principality-of-monaco-v-mississippi/,,Principality of Monaco v. Mississippi,"['1934 U.S. LEXIS 711', '78 L. Ed. 1282', '54 S. Ct. 745', '292 U.S. 313']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,94710,https://www.courtlistener.com/opinion/94710/tindal-v-wesley/,Tindal,Tindal v. Wesley,"['1897 U.S. LEXIS 2096', '42 L. Ed. 137', '17 S. Ct. 770', '167 U.S. 204']",Rebecca Pressman,Distinguished by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,99078,https://www.courtlistener.com/opinion/99078/martin-v-lankford/,Martin,Martin v. Lankford,"['1918 U.S. LEXIS 2104', '62 L. Ed. 464', '38 S. Ct. 205', '245 U.S. 547']",Rebecca Pressman,Distinguished by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,373006,https://www.courtlistener.com/opinion/373006/terri-lee-halderman-a-retarded-citizen-by-her-mother-and-guardian/,,,['612 F.2d 84'],Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109009,https://www.courtlistener.com/opinion/109009/scheuer-v-rhodes/,Scheuer,Scheuer v. Rhodes,"['71 Ohio Op. 2d 474', '1974 U.S. LEXIS 126', '416 U.S. 232', '94 S. Ct. 1683', '40 L. Ed. 2d 90']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,102605,https://www.courtlistener.com/opinion/102605/ashwander-v-tennessee-valley-authority/,Ashwander,Ashwander v. Tennessee Valley Authority,"['1936 U.S. LEXIS 947', '80 L. Ed. 688', '56 S. Ct. 466', '297 U.S. 288']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,85451,https://www.courtlistener.com/opinion/85451/osborn-v-bank-of-united-states/,Osborn,Osborn v. Bank of United States,"['1824 U.S. LEXIS 409', '9 Wheat. 738', '6 L. Ed. 204', '22 U.S. 738']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,104956,https://www.courtlistener.com/opinion/104956/georgia-railroad-banking-co-v-redwine/,Redwine,Georgia Railroad & Banking Co. v. Redwine,"['1952 U.S. LEXIS 2483', '342 U.S. 299', '72 S. Ct. 321', '96 L. Ed. 2d 335']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,93947,https://www.courtlistener.com/opinion/93947/reagan-v-farmers-loan-trust-co/,Reagan,Reagan v. Farmers' Loan & Trust Co.,"['1894 U.S. LEXIS 2236', '38 L. Ed. 1014', '14 S. Ct. 1047', '154 U.S. 362']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,99982,https://www.courtlistener.com/opinion/99982/sloan-shipyards-corp-v-united-states-shipping-bd-emergency-fleet/,,Sloan Shipyards Corp. v. United States Shipping Bd. Emergency Fleet Corporation,"['1922 U.S. LEXIS 2301', '66 L. Ed. 762', '42 S. Ct. 386', '258 U.S. 549']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,108987,https://www.courtlistener.com/opinion/108987/hagans-v-lavine/,Hagans,Hagans v. Lavine,"['1974 U.S. LEXIS 33', '415 U.S. 528', '94 S. Ct. 1372', '39 L. Ed. 2d 577']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109520,https://www.courtlistener.com/opinion/109520/fitzpatrick-v-bitzer/,Fitzpatrick,Fitzpatrick v. Bitzer,"['12 Fair Empl. Prac. Cas. (BNA) 1586', '12 Empl. Prac. Dec. (CCH) 10,999', '1 Employee Benefits Cas. (BNA) 1040', '1976 U.S. LEXIS 160', '427 U.S. 445', '96 S. Ct. 2666', '49 L. Ed. 2d 614']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,99824,https://www.courtlistener.com/opinion/99824/ex-parte-state-of-new-york-no-1/,,"Ex Parte State of New York, No. 1","['1921 U.S. LEXIS 1579', '65 L. Ed. 1057', '41 S. Ct. 588', '256 U.S. 490']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,92059,https://www.courtlistener.com/opinion/92059/in-re-ayers/,In Re Ayers,In Re Ayers,"['1887 U.S. LEXIS 2187', '31 L. Ed. 216', '8 S. Ct. 164', '123 U.S. 443']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,90810,https://www.courtlistener.com/opinion/90810/louisiana-v-jumel/,Jumel,Louisiana v. Jumel,"['1882 U.S. LEXIS 1268', '27 L. Ed. 448', '2 S. Ct. 128', '107 U.S. 711']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,101364,https://www.courtlistener.com/opinion/101364/united-fuel-gas-co-v-railroad-commission/,,United Fuel Gas Co. v. Railroad Commission,"['1929 U.S. LEXIS 335', '73 L. Ed. 390', '49 S. Ct. 150', '278 U.S. 300']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,102876,https://www.courtlistener.com/opinion/102876/worcester-county-trust-co-v-riley/,Riley,Worcester County Trust Co. v. Riley,"['1937 U.S. LEXIS 547', '82 L. Ed. 268', '58 S. Ct. 185', '302 U.S. 292']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,89584,https://www.courtlistener.com/opinion/89584/bates-v-clark/,,Bates v. Clark,"['1877 U.S. LEXIS 2155', '24 L. Ed. 471', '95 U.S. 204']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,91708,https://www.courtlistener.com/opinion/91708/santa-clara-county-v-southern-pacific-railroad/,,Santa Clara County v. Southern Pacific Railroad,"['1886 U.S. LEXIS 1942', '30 L. Ed. 118', '6 S. Ct. 1132', '118 U.S. 394']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,91583,https://www.courtlistener.com/opinion/91583/hagood-v-southern/,Hagood,Hagood v. Southern,"['1886 U.S. LEXIS 1816', '29 L. Ed. 805', '6 S. Ct. 608', '117 U.S. 52']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,86727,https://www.courtlistener.com/opinion/86727/mitchell-v-harmony/,Harmony,Mitchell v. Harmony,"['1851 U.S. LEXIS 842', '13 How. 115', '14 L. Ed. 75', '54 U.S. 115']",Rebecca Pressman,Distinguished by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,100479,https://www.courtlistener.com/opinion/100479/chicago-great-western-railway-co-v-kendall/,Kendall,Chicago Great Western Railway Co. v. Kendall,"['1924 U.S. LEXIS 2895', '69 L. Ed. 183', '45 S. Ct. 55', '266 U.S. 94']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,84781,https://www.courtlistener.com/opinion/84781/little-v-barreme/,Little,Little v. Barreme,"['1804 U.S. LEXIS 255', '2 Cranch 170', '2 L. Ed. 243', '6 U.S. 170']",Rebecca Pressman,Distinguished by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,98992,https://www.courtlistener.com/opinion/98992/louisville-nashville-railroad-v-greene/,Greene,Louisville & Nashville Railroad v. Greene,"['1917 U.S. LEXIS 1661', '61 L. Ed. 1291', '37 S. Ct. 683', '244 U.S. 522']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,102281,https://www.courtlistener.com/opinion/102281/lee-v-bickell/,Bickell,Lee v. Bickell,"['1934 U.S. LEXIS 719', '78 L. Ed. 1337', '54 S. Ct. 727', '292 U.S. 415']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,102146,https://www.courtlistener.com/opinion/102146/glenn-v-field-packing-co/,Glenn,Glenn v. Field Packing Co.,"['1933 U.S. LEXIS 453', '78 L. Ed. 252', '54 S. Ct. 138', '290 U.S. 177']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,84822,https://www.courtlistener.com/opinion/84822/wise-v-withers/,Wise,Wise v. Withers,"['1806 U.S. LEXIS 341', '3 Cranch 331', '2 L. Ed. 457', '7 U.S. 331']",Rebecca Pressman,Distinguished by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,1794340,https://www.courtlistener.com/opinion/1794340/cunningham-v-macon-brunswick-r-co/,Cunningham,Cunningham v. MacOn & Brunswick R. Co.,['109 U.S. 446'],Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,100002,https://www.courtlistener.com/opinion/100002/santa-fe-pacific-railroad-v-fall/,Fall,Santa Fe Pacific Railroad v. Fall,"['1922 U.S. LEXIS 2474', '66 L. Ed. 896', '42 S. Ct. 466', '259 U.S. 197']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,94063,https://www.courtlistener.com/opinion/94063/south-carolina-v-wesley/,Wesley,South Carolina v. Wesley,"['1895 U.S. LEXIS 2102', '39 L. Ed. 254', '15 S. Ct. 230', '155 U.S. 542']",Rebecca Pressman,Distinguished by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,110746,https://www.courtlistener.com/opinion/110746/youngberg-v-romeo-ex-rel-romeo/,Youngberg,Youngberg v. Romeo Ex Rel. Romeo,"['50 U.S.L.W. 4681', '1982 U.S. LEXIS 128', '457 U.S. 307', '102 S. Ct. 2452', '73 L. Ed. 2d 28']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,104057,https://www.courtlistener.com/opinion/104057/ford-motor-co-v-department-of-treasury/,,Ford Motor Co. v. Department of Treasury,"['1945 U.S. LEXIS 2539', '89 L. Ed. 389', '65 S. Ct. 347', '323 U.S. 459']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109503,https://www.courtlistener.com/opinion/109503/aldinger-v-howard/,Aldinger,Aldinger v. Howard,"['22 Fed. R. Serv. 2d 1', '1976 U.S. LEXIS 188', '427 U.S. 1', '96 S. Ct. 2413', '49 L. Ed. 2d 276']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,86188,https://www.courtlistener.com/opinion/86188/swift-v-tyson/,Swift,Swift v. Tyson,"['1842 U.S. LEXIS 345', '16 Pet. 1', '10 L. Ed. 865', '41 U.S. 1']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,84681,https://www.courtlistener.com/opinion/84681/chisholm-v-georgia/,Chisholm,Chisholm v. Georgia,"['1793 U.S. LEXIS 249', '2 Dall. 419', '1 L. Ed. 440', '2 U.S. 419']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,110420,https://www.courtlistener.com/opinion/110420/florida-department-of-health-rehabilitative-services-v-florida-nursing/,Florida Nursing Home,Florida Department of Health & Rehabilitative Services v. Florida Nursing Home Ass'n,"['1981 U.S. LEXIS 72', '450 U.S. 147', '101 S. Ct. 1032', '67 L. Ed. 2d 132']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,110734,https://www.courtlistener.com/opinion/110734/cory-v-white/,Cory,Cory v. White,"['50 U.S.L.W. 4621', '1982 U.S. LEXIS 19', '457 U.S. 85', '102 S. Ct. 2325', '72 L. Ed. 2d 694']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,104225,https://www.courtlistener.com/opinion/104225/township-of-hillsborough-v-cromwell/,Hillsborough,Township of Hillsborough v. Cromwell,"['1946 U.S. LEXIS 3017', '90 L. Ed. 358', '66 S. Ct. 445', '326 U.S. 620']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,93057,https://www.courtlistener.com/opinion/93057/pennoyer-v-mcconnaughy/,Pennoyer,Pennoyer v. McConnaughy,"['1891 U.S. LEXIS 2425', '35 L. Ed. 363', '11 S. Ct. 699', '140 U.S. 1']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,98003,https://www.courtlistener.com/opinion/98003/louisville-nashville-railroad-v-garrett/,Garrett,Louisville & Nashville Railroad v. Garrett,"['1913 U.S. LEXIS 2567', '58 L. Ed. 229', '34 S. Ct. 48', '231 U.S. 298']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,102884,https://www.courtlistener.com/opinion/102884/railroad-commission-v-pacific-gas-electric-co/,,Railroad Commission v. Pacific Gas & Electric Co.,"['1938 U.S. LEXIS 2', '82 L. Ed. 319', '58 S. Ct. 334', '302 U.S. 388']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,100812,https://www.courtlistener.com/opinion/100812/risty-v-chicago-rock-island-pacific-railway-co/,Risty,"Risty v. Chicago, Rock Island & Pacific Railway Co.","['1926 U.S. LEXIS 418', '70 L. Ed. 641', '46 S. Ct. 236', '270 U.S. 378']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,401022,https://www.courtlistener.com/opinion/401022/terri-lee-halderman-a-retarded-citizen-by-her-mother-and-guardian/,,,['673 F.2d 628'],Rebecca Pressman,Vacated and remanded by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,99894,https://www.courtlistener.com/opinion/99894/davis-v-wallace/,Davis,Davis v. Wallace,"['1922 U.S. LEXIS 2427', '66 L. Ed. 325', '42 S. Ct. 164', '257 U.S. 478']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,98317,https://www.courtlistener.com/opinion/98317/lankford-v-platte-iron-works-co/,Lankford,Lankford v. Platte Iron Works Co.,"['1915 U.S. LEXIS 1835', '59 L. Ed. 316', '35 S. Ct. 173', '235 U.S. 461']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,99735,https://www.courtlistener.com/opinion/99735/payne-v-central-pacific-railway-co/,Payne,Payne v. Central Pacific Railway Co.,"['1921 U.S. LEXIS 1816', '65 L. Ed. 598', '41 S. Ct. 314', '255 U.S. 228']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,100992,https://www.courtlistener.com/opinion/100992/waggoner-estate-v-wichita-county/,,Waggoner Estate v. Wichita County,"['1927 U.S. LEXIS 972', '71 L. Ed. 566', '47 S. Ct. 271', '273 U.S. 113']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,2267810,https://www.courtlistener.com/opinion/2267810/freach-v-commonwealth/,Freach,Freach v. Commonwealth,"['1977 Pa. LEXIS 611', '471 Pa. 558', '370 A.2d 1163']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,98993,https://www.courtlistener.com/opinion/98993/illinois-central-railroad-v-greene/,Greene,Illinois Central Railroad v. Greene,"['1917 U.S. LEXIS 1662', '61 L. Ed. 1309', '37 S. Ct. 697', '244 U.S. 555']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,99155,https://www.courtlistener.com/opinion/99155/waite-v-macy/,Waite,Waite v. MacY,"['1918 U.S. LEXIS 1580', '62 L. Ed. 892', '38 S. Ct. 395', '246 U.S. 606']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,110763,https://www.courtlistener.com/opinion/110763/harlow-v-fitzgerald/,Harlow,Harlow v. Fitzgerald,"['1982 U.S. LEXIS 139', '457 U.S. 800', '102 S. Ct. 2727', '73 L. Ed. 2d 396']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,103012,https://www.courtlistener.com/opinion/103012/erie-railroad-v-tompkins/,Erie R. Co.,Erie Railroad v. Tompkins,"['114 A.L.R. 1487', '11 Ohio Op. 246', '1938 U.S. LEXIS 984', '82 L. Ed. 1188', '58 S. Ct. 817', '304 U.S. 64']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109574,https://www.courtlistener.com/opinion/109574/mt-healthy-city-school-district-board-of-education-v-doyle/,Mt. Healthy,Mt. Healthy City School District Board of Education v. Doyle,"['1 I.E.R. Cas. (BNA) 76', '1977 U.S. LEXIS 29', '429 U.S. 274', '97 S. Ct. 568', '50 L. Ed. 2d 471']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,111000,https://www.courtlistener.com/opinion/111000/solem-v-helm/,Solem,Solem v. Helm,"['51 U.S.L.W. 5019', '1983 U.S. LEXIS 93', '463 U.S. 277', '103 S. Ct. 3001', '77 L. Ed. 2d 637']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109349,https://www.courtlistener.com/opinion/109349/rizzo-v-goode/,Rizzo,Rizzo v. Goode,"['1976 U.S. LEXIS 42', '423 U.S. 362', '96 S. Ct. 598', '46 L. Ed. 2d 561']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109932,https://www.courtlistener.com/opinion/109932/butz-v-economou/,Butz,Butz v. Economou,"['1978 U.S. LEXIS 132', '438 U.S. 478', '98 S. Ct. 2894', '57 L. Ed. 2d 895']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109476,https://www.courtlistener.com/opinion/109476/bishop-v-wood/,Bishop,Bishop v. Wood,"['1976 U.S. LEXIS 59', '426 U.S. 341', '96 S. Ct. 2074', '48 L. Ed. 2d 684']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,103842,https://www.courtlistener.com/opinion/103842/burford-v-sun-oil-co/,Burford,Burford v. Sun Oil Co.,"['1943 U.S. LEXIS 1103', '87 L. Ed. 1424', '63 S. Ct. 1098', '319 U.S. 315']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109199,https://www.courtlistener.com/opinion/109199/wood-v-strickland/,Wood,Wood v. Strickland,"['1975 U.S. LEXIS 37', '420 U.S. 308', '95 S. Ct. 992', '43 L. Ed. 2d 214']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,110127,https://www.courtlistener.com/opinion/110127/michigan-v-defillippo/,DeFillippo,Michigan v. DeFillippo,"['1979 U.S. LEXIS 135', '443 U.S. 31', '99 S. Ct. 2627', '61 L. Ed. 2d 343']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,85330,https://www.courtlistener.com/opinion/85330/cohens-v-virginia/,Cohens,Cohens v. Virginia,"['1821 U.S. LEXIS 362', '6 Wheat. 264', '5 L. Ed. 257', '19 U.S. 264']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,110076,https://www.courtlistener.com/opinion/110076/chapman-v-houston-welfare-rights-organization/,Chapman,Chapman v. Houston Welfare Rights Organization,"['1979 U.S. LEXIS 101', '441 U.S. 600', '99 S. Ct. 1905', '60 L. Ed. 2d 508']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,106837,https://www.courtlistener.com/opinion/106837/baggett-v-bullitt/,Baggett,Baggett v. Bullitt,"['1964 U.S. LEXIS 1140', '377 U.S. 360', '84 S. Ct. 1316', '12 L. Ed. 2d 377']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,106566,https://www.courtlistener.com/opinion/106566/dugan-v-rank/,Dugan,Dugan v. Rank,"['1963 U.S. LEXIS 2402', '372 U.S. 609', '83 S. Ct. 999', '10 L. Ed. 2d 15']",Rebecca Pressman,Cited by,
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,109723,https://www.courtlistener.com/opinion/109723/milliken-v-bradley/,Milliken,Milliken v. Bradley,"['1977 U.S. LEXIS 141', '433 U.S. 267', '97 S. Ct. 2749', '53 L. Ed. 2d 745']",Rebecca Pressman,Cited by,cited only in dissent
111094,https://www.courtlistener.com/opinion/111094/pennhurst-state-school-and-hospital-v-halderman/,108266,https://www.courtlistener.com/opinion/108266/perez-v-ledesma/,Perez,Perez v. Ledesma,"['1971 U.S. LEXIS 137', '401 U.S. 82', '91 S. Ct. 674', '27 L. Ed. 2d 701']",Rebecca Pressman,Cited by,
