citing_opinion_id,citing_index,court,docket_id,cluster_id,citing_decision_name,cited_opinion_id,cited_index,depth,cited_decision_name,overruled,notes,opinion_types,opinion_sources,cite_names,filename
112471,113,scotus,1611214,112471,"Collins v. Youngblood,497 U.S. 37  (1990)",100734,1,12,Beazell v. Ohio (1925),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['269 U.S. 167', 'Ohio', 'accused."" 269 U.S., at 170', 'Beazell, supra', 'Beazell']",0921.112471_cites_100734.txt
112471,113,scotus,1611214,112471,"Collins v. Youngblood,497 U.S. 37  (1990)",90760,2,11,Kring v. Missouri (1883),yes,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Missouri', 'Kring', '107 U.S. 221']",0922.112471_cites_90760.txt
112471,113,scotus,1611214,112471,"Collins v. Youngblood,497 U.S. 37  (1990)",1787505,3,4,Bogany v. State (1983),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Bogany', '661 S.W.2d 957']",0923.112471_cites_1787505.txt
112471,113,scotus,1611214,112471,"Collins v. Youngblood,497 U.S. 37  (1990)",98427,4,4,Malloy v. South Carolina (1915),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Malloy', '237 U.S. 180']",0924.112471_cites_98427.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",110719,0,37,United States v. Ross (1982),no,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['container."" 456 U.S., at 823', 'See 456 U.S., at 817', 'vehicle."" 456 U.S., at 817', 'delineated.\'"" 456 U.S., at 825', 'containers. 456 U.S., at 809-817', 'found."" 456 U.S., at 824', '456 U.S. 798', 'Ross', ' Ross', 'See 456 U.S., at 824', 'area,"" 456 U.S., at 817', 'See 456 U.S., at 800', 'See 456 U.S., at 810-814', 'interests."" 456 U.S., at 821', 'See 456 U.S., at 811-812']",0925.112608_cites_110719.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",109714,1,20,United States v. Chadwick (1977),no,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['automobile. 433 U.S., at 11-12', 'invaded."" 433 U.S., at 15-16', 'Chadwick', 'See 433 U.S., at 11-12', '433 U.S. 1']",0926.112608_cites_109714.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",110119,2,13,Arkansas v. Sanders (1979),yes,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['contraband."" 442 U.S., at 766-767', 'Arkansas', 'police."" 442 U.S., at 765', 'Sanders', '442 U.S. 753', 'automobiles."" 442 U.S., at 763']",0927.112608_cites_110119.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",111305,3,11,United States v. Johns (1985),no,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['See 469 U.S., at 482-483', 'Johns', '469 U.S. 478']",0928.112608_cites_111305.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",100567,4,7,Carroll v. United States (1925),no,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['sought."" 267 U.S., at 153', 'Carroll', '267 U.S. 132', 'see 267 U.S., at 136']",0929.112608_cites_100567.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",104504,5,6,Johnson v. United States (1948),no,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['333 U.S. 10', 'Johnson']",0930.112608_cites_104504.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",108184,6,5,Chambers v. Maroney (1970),no,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Chambers', '399 U.S. 42']",0931.112608_cites_108184.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",110979,7,4,United States v. Place (1983),no,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['462 U.S. 696', 'Place']",0932.112608_cites_110979.txt
112608,114,scotus,326716,112608,"California v. Acevedo,500 U.S. 565  (1991)",110558,8,4,Robbins v. California (1981),no,,"['040dissent', '040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['California', '453 U.S. 420']",0933.112608_cites_110558.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",111020,0,19,Michigan v. Long (1983),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Long', 'issue."" 463 U.S., at 1038', 'Michigan', ' Long', '463 U.S. 1032']",0934.112640_cites_111020.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",112205,1,17,Harris v. Reed (1989),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","[' Reed', 'Harris', '489 U.S. 255', 'Reed']",0935.112640_cites_112205.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",109717,2,8,Wainwright v. Sykes (1977),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['433 U.S. 72', 'Wainwright', 'Sykes']",0936.112640_cites_109717.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",106548,3,7,Fay v. Noia (1963),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Noia', '372 U.S. 391', 'Noia, supra', 'Fay']",0937.112640_cites_106548.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",105074,4,7,Brown v. Allen (1953),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Allen', '344 U.S. 443', 'Brown']",0938.112640_cites_105074.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",110692,5,6,Engle v. Isaac (1982),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Engle', '456 U.S. 107']",0939.112640_cites_110692.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",111880,6,5,Pennsylvania v. Finley (1987),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['481 U.S. 551', 'Pennsylvania', 'review. 481 U.S., at 556', 'Finley']",0940.112640_cites_111880.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",111727,7,5,Murray v. Carrier (1986),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","[' Murray', '477 U.S. 478', 'Murray', 'Carrier', ' Carrier']",0941.112640_cites_111727.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",1280169,8,5,O'BRIEN v. Socony Mobil Oil Company (1967),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['O’Brien', '152 S.E.2d 278', '207 Va. 707', '709, 152 S.E.2d, at 280', ""O'Brien""]",0942.112640_cites_1280169.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",106591,9,5,Sanders v. United States (1963),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['373 U.S. 1'],0943.112640_cites_106591.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",536051,10,5,"Roger K. Coleman v. Charles Thompson, Warden (1990)",no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['See 895 F.2d, at 143', '895 F.2d 139', 'grounds. 895 F.2d, at 143']",0944.112640_cites_536051.txt
112640,115,scotus,10689,112640,"Coleman v. Thompson,501 U.S. 722  (1991)",109439,11,5,Francis v. Henderson (1976),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Francis', '425 U.S. 536']",0945.112640_cites_109439.txt
112609,116,scotus,1507401,112609,"Exxon Corp. v. Central Gulf Lines, Inc.,500 U.S. 603  (1991)",1573917,0,5,"Exxon Corp. v. Central Gulf Lines, Inc. (1989)",no,,['010combined'],['html_with_citations'],['707 F. Supp. 155'],0946.112609_cites_1573917.txt
112609,116,scotus,1507401,112609,"Exxon Corp. v. Central Gulf Lines, Inc.,500 U.S. 603  (1991)",88300,1,5,Insurance Co. v. Dunham (1871),no,,['010combined'],['html_with_citations'],"['Dunham', '11 Wall. 1']",0947.112609_cites_88300.txt
112609,116,scotus,1507401,112609,"Exxon Corp. v. Central Gulf Lines, Inc.,500 U.S. 603  (1991)",105375,2,3,Archawski v. Hanioti (1956),no,,['010combined'],['html_with_citations'],['350 U.S. 532'],0948.112609_cites_105375.txt
112609,116,scotus,1507401,112609,"Exxon Corp. v. Central Gulf Lines, Inc.,500 U.S. 603  (1991)",86949,3,3,Minturn v. Maynard (1855),yes,,['010combined'],['html_with_citations'],"[' Minturn', 'Minturn', '17 How. 477']",0949.112609_cites_86949.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",112640,0,11,Coleman v. Thompson (1991),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Coleman', 'rules, 501 U.S., at 750', 'Thompson', 'Thompson, supra', '501 U.S. 722', 'cases. 501 U.S., at 751']",0950.112728_cites_112640.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",106544,1,10,Townsend v. Sain (1963),yes,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Townsend', 'Sain', ' Townsend', '372 U.S. 293']",0951.112728_cites_106544.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",112573,2,9,McCleskey v. Zant (1991),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['fresh. 499 U.S., at 491-492', 'Zant', '499 U.S. 467', 'McCleskey']",0952.112728_cites_112573.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",105074,3,8,Brown v. Allen (1953),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['presented."" 344 U.S., at 463', '344 U.S. 443', 'Brown']",0953.112728_cites_105074.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",109717,4,6,Wainwright v. Sykes (1977),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['433 U.S. 72', 'Wainwright', 'facts. 433 U.S., at 87-88', 'it. 433 U.S., at 88', 'Sykes, supra']",0954.112728_cites_109717.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",111727,5,6,Murray v. Carrier (1986),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Murray', '477 U.S. 478', 'standard."" 477 U.S., at 488', 'Carrier']",0955.112728_cites_111727.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",556624,6,5,Jose Tamayo-Reyes v. J.C. Keeney (1991),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['required. 926 F.2d, at 1502', '926 F.2d 1492', 'him. 926 F.2d, at 1502']",0956.112728_cites_556624.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",111235,7,4,Reed v. Ross (1984),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Ross', '468 U.S. 1', 'Reed']",0957.112728_cites_111235.txt
112728,117,scotus,1334648,112728,"Keeney v. Tamayo-Reyes,504 U.S. 1  (1992)",109439,8,4,Francis v. Henderson (1976),no,,"['040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['power. 425 U.S., at 538-539', 'Henderson', '425 U.S. 536']",0958.112728_cites_109439.txt
112739,118,scotus,241177,112739,"Quill Corp. v. North Dakota,504 U.S. 298  (1992)",109615,0,13,"Complete Auto Transit, Inc. v. Brady (1977)",no,,"['035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Brady', '430 U.S. 274', 'State."" 430 U.S., at 279', 'effect,"" 430 U.S., at 279', 'phraseology."" 430 U.S., at 281']",0959.112739_cites_109615.txt
112739,118,scotus,241177,112739,"Quill Corp. v. North Dakota,504 U.S. 298  (1992)",1591860,1,12,State Ex Rel. Heitkamp v. Quill Corp. (1991),no,,"['035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['today. 470 N.W.2d, at 213', 'return."" 470 N.W.2d, at 216', '470 N.W.2d 203', 'noted, 470 N.W.2d, at 214', 'retailers. 470 N.W.2d, at 214-215']",0960.112739_cites_1591860.txt
112739,118,scotus,241177,112739,"Quill Corp. v. North Dakota,504 U.S. 298  (1992)",107425,2,10,"National Bellas Hess, Inc. v. Department of Revenue (1967)",yes,,"['035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['386 U.S. 753', 'business."" 386 U.S., at 758']",0961.112739_cites_107425.txt
112739,118,scotus,241177,112739,"Quill Corp. v. North Dakota,504 U.S. 298  (1992)",109630,3,9,National Geographic Society v. California Board of Equalization (1977),no,,"['035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['430 U.S. 551'],0962.112739_cites_109630.txt
112739,118,scotus,241177,112739,"Quill Corp. v. North Dakota,504 U.S. 298  (1992)",110563,4,6,Commonwealth Edison Co. v. Montana (1981),no,,"['035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['453 U.S. 609', 'Montana']",0963.112739_cites_110563.txt
112739,118,scotus,241177,112739,"Quill Corp. v. North Dakota,504 U.S. 298  (1992)",112066,5,5,"D. H. Holmes Co., Ltd. v. McNamara (1988)",no,,"['035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['486 U.S. 24', 'See 486 U.S., at 33-34']",0964.112739_cites_112066.txt
112739,118,scotus,241177,112739,"Quill Corp. v. North Dakota,504 U.S. 298  (1992)",105829,6,5,Northwestern States Portland Cement Co. v. Minnesota (1959),no,,"['035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['358 U.S. 450'],0965.112739_cites_105829.txt
112739,118,scotus,241177,112739,"Quill Corp. v. North Dakota,504 U.S. 298  (1992)",110927,7,4,Arkansas Electric Cooperative Corp. v. Arkansas Public Service Commission (1983),no,,"['035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['461 U.S. 375', 'cases."" 461 U.S., at 390-391', 'test. 461 U.S., at 391-392']",0966.112739_cites_110927.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",92534,0,23,Nielsen (1889),no,,['010combined'],['html_with_citations'],"['ibid.', 'Ibid.', '131 U. S., at 178', 'Nielsen', '131 U. S., at 185', '131 U. S., at 188', '131 U. S., at 186', '131 U. S., at 187', 'id.,', '131 U. S. 176', ' Nielsen']",0967.112906_cites_92534.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",112432,1,22,Grady v. Corbin (1990),yes,,['010combined'],['html_with_citations'],"['495 U. S., at 510', ' Grady', 'Grady', 'Corbin', '495 U. S., at 528', '495 U. S., at 526', '495 U. S., at 529', '495 U. S. 508']",0968.112906_cites_112432.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",109695,2,18,Brown v. Ohio (1977),no,,['010combined'],['html_with_citations'],"['Ohio', 'Ibid.', '432 U. S. 161', '432 U. S., at 162', 'Brown', 'id.,']",0969.112906_cites_109695.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",96689,3,14,Grafton v. United States (1907),no,,['010combined'],['html_with_citations'],"['Grafton', ' Grafton', '206 U. S., at 350', 'Id.', '206 U. S. 333']",0970.112906_cites_96689.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",109736,4,13,Harris v. Oklahoma (1977),no,,['010combined'],['html_with_citations'],"['Harris', '433 U. S. 682', 'supra']",0971.112906_cites_109736.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",110307,5,8,Illinois v. Vitale (1980),no,,['010combined'],['html_with_citations'],"['Illinois', '447 U. S., at 420', '447 U. S., at 426', ' Vitale', '447 U. S. 410', 'Vitale']",0972.112906_cites_110307.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",111893,6,8,Young v. United States Ex Rel. Vuitton Et Fils S. A. (1987),no,,['010combined'],['html_with_citations'],"['Young', 'Id.', '481 U. S., at 801', '481 U. S. 787', 'supra,', '481 U. S., at 796']",0973.112906_cites_111893.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",97395,7,6,Gavieres v. United States (1911),no,,['010combined'],['html_with_citations'],"['220 U. S., at 341', 'Gavieres', '220 U. S., at 343', '220 U. S., at 345', ' Gavieres', '220 U. S. 338']",0974.112906_cites_97395.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",96480,8,6,Burton v. United States (1906),no,,['010combined'],['html_with_citations'],"['202 U. S. 344', ' Burton', '202 U. S., at 381', 'ibid.', 'Burton']",0975.112906_cites_96480.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",107686,9,6,Bloom v. Illinois (1968),no,,['010combined'],['html_with_citations'],"['391 U. S. 194', 'Bloom', '391 U. S., at 208', 'Illinois']",0976.112906_cites_107686.txt
112906,119,scotus,314325,112906,"United States v. Dixon,509 U.S. 688  (1993)",105594,10,6,Green v. United States (1957),no,,['010combined'],['html_with_citations'],"['Green', '355 U. S., at 187', 'id.', '355 U. S., at 197', '355 U. S. 184']",0977.112906_cites_105594.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",110338,0,51,Fullilove v. Klutznick (1980),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['448 U. S., at 500', ' Fullilove', 'Fullilove', '448 U. S., at 521', '448 U. S., at 545', '448 U. S., at 496', '448 U. S., at 523', '448 U. S., at 518-519', '448 U. S., at 491', '448 U. S., at 534', '448 U. S., at 537-538, 540, 543-544', '448 U. S. 448', '448 U. S., at 492', '448 U. S., at 532', '448 U. S., at 472-473', '448 U. S., at 477-478', '448 U. S., at 523-526', '448 U. S., at 513', '448 U. S., at 549-550']",0978.117947_cites_110338.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",112176,1,24,City of Richmond v. J. A. Croson Co. (1989),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['488 U. S., at 494', '488 U. S. 469', 'Richmond', '488 U. S., at 508', '488 U. S., at 490']",0979.117947_cites_112176.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",112484,2,19,"Metro Broadcasting, Inc. v. Federal Communications Commission (1990)",yes,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['497 U. S., at 605-606', 'Ibid.', '497 U. S., at 564-565', '497 U. S., at 610', 'supra', '497 U. S., at 563', 'FCC', '497 U. S., at 603-604', '497 U. S. 547']",0980.117947_cites_112484.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",111669,3,18,Wygant v. Jackson Board of Education (1986),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Ibid.', '476 U. S., at 316-317', '476 U. S., at 273', 'Wygant', '476 U. S. 267']",0981.117947_cites_111669.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",109930,4,12,Regents of the University of California v. Bakke (1978),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['438 U. S. 265', 'Bakke', '438 U. S., at 319-320', '438 U. S., at 289-290']",0982.117947_cites_109930.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",103875,5,11,Hirabayashi v. United States (1943),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['320 U. S., at', '320 U. S. 81', 'Ibid.', 'Hirabayashi', '320 U. S., at 100']",0983.117947_cites_103875.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",105222,6,7,Bolling v. Sharpe (1954),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","[' Bolling', '347 U. S., at 500', 'Bolling', '347 U. S. 497', '347 U. S., at 499, n. 3', 'Sharpe']",0984.117947_cites_105222.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",663717,7,6, (1994),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['16 F. 3d, at 1544', '16 F. 3d 1537', '16 F. 3d, at 1547']",0985.117947_cites_663717.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",109469,8,6,Washington v. Davis (1976),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['426 U. S. 229'],0986.117947_cites_109469.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",104040,9,5,Korematsu v. United States (1945),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['323 U. S., at 233', '323 U. S., at 216', 'Korematsu', '323 U. S. 214', '323 U. S., at 223']",0987.117947_cites_104040.txt
117947,120,scotus,1984545,117947,"Adarand Constructors, Inc. v. Pena,515 U.S. 200  (1995)",111827,10,5,United States v. Paradise (1987),no,,"['040dissent', '040dissent', '040dissent', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['480 U. S., at 167', 'Paradise', '480 U. S. 149', '480 U. S., at 166']",0988.117947_cites_111827.txt
117931,121,scotus,117185,117931,"Hubbard v. United States,514 U.S. 695  (1995)",105287,0,10,United States v. Bramblett (1955),yes,,"['040dissent', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['348 U. S., at 504', '348 U. S., at 509', '348 U. S. 503', 'ibid.', 'Bramblett', '348 U. S., at 505', '348 U. S., at 507', ' Bramblett']",0989.117931_cites_105287.txt
117931,121,scotus,117185,117931,"Hubbard v. United States,514 U.S. 695  (1995)",112296,1,6,Patterson v. McLean Credit Union (1989),no,,"['040dissent', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Patterson', '491 U. S. 164', '491 U. S., at 173']",0990.117931_cites_112296.txt
117931,121,scotus,117185,117931,"Hubbard v. United States,514 U.S. 695  (1995)",258536,2,4,Daniel Jackson Oliver Wendel Holmes Morgan v. United States (1962),no,,"['040dissent', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Morgan', '309 F. 2d, at 237', '309 F. 2d 234']",0991.117931_cites_258536.txt
117931,121,scotus,117185,117931,"Hubbard v. United States,514 U.S. 695  (1995)",276778,3,3,United States v. James Ralph Erhardt (1967),no,,"['040dissent', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['381 F. 2d 173', '381 F. 2d, at 175']",0992.117931_cites_276778.txt
117931,121,scotus,117185,117931,"Hubbard v. United States,514 U.S. 695  (1995)",109680,4,3,Illinois Brick Co. v. Illinois (1977),no,,"['040dissent', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['431 U. S., at 743-744', '431 U. S. 720']",0993.117931_cites_109680.txt
